CenterX   CenterY   Theta
50.7176 50.7768 121.216
50.6145 50.8925 14.1528
50.3309 50.2483 177.843
50.3894 50.7326 123.251
50.2121 50.239 50.6312
50.4111 50.2343 3.53727
50.8794 50.9656 61.4827
50.3385 50.0071 122.445
50.8254 50.1466 28.7399
50.7901 50.6163 8.0749
50.6225 50.3089 66.3705
50.7697 50.8109 72.0642
50.9472 50.4065 138.93
50.4839 50.8975 163.397
50.0874 50.9365 148.596
50.7913 50.2009 144.921
50.8501 50.2892 171.407
50.0499 50.1499 96.7646
50.5758 50.6452 3.05444
50.9604 50.0446 25.7512
50.014 50.5669 167.808
50.6659 50.8227 2.39062
50.542 50.4596 89.8142
50.0722 50.6844 90.5797
50.7651 50.4853 26.8887
