CenterX   CenterY   Theta
50.9531 50.8149 62.9278
50.0216 50.341 69.1916
50.0933 50.9693 34.2081
50.1646 50.507 91.4829
50.0515 50.367 105.264
50.9948 50.4351 125.28
50.0165 50.1525 161.917
50.0464 50.0293 103.4
50.3404 50.2193 162.718
50.6831 50.3716 72.2012
50.205 50.2377 159.185
50.9212 50.7816 43.5448
50.5836 50.2019 22.8722
50.6877 50.9107 135.169
50.8229 50.2251 69.6143
50.4187 50.9358 18.9999
50.5313 50.6212 50.4615
50.1978 50.4084 65.2688
50.1619 50.8935 79.2857
50.6703 50.2104 84.8063
50.0499 50.4959 48.5498
50.6842 50.748 70.4954
50.5588 50.7322 110.092
