CenterX   CenterY   Theta
50.7601 50.073 76.142
50.1779 50.26 75.0097
50.2326 50.1711 78.24
50.225 50.9474 67.9531
50.3593 50.9912 58.6637
50.8923 50.37 0.433343
50.7609 50.4267 23.4339
50.852 50.4705 2.33813
50.939 50.3774 156.11
50.8729 50.0217 157.305
50.8703 50.1072 172.663
50.4147 50.9172 96.4413
50.2485 50.7819 108.159
50.2036 50.3763 11.7661
50.9875 50.5163 170.236
50.217 50.6867 83.9659
50.2558 50.8368 52.4359
50.1161 50.3825 38.2959
50.5086 50.52 165.423
50.9452 50.9503 89.3602
50.5764 50.9901 102.412
50.614 50.15 55.2723
50.7262 50.5641 26.232
50.5516 50.6252 123.032
50.6736 50.2939 25.5834
