CenterX   CenterY   Theta
50.8215 50.2624 125.227
50.851 50.0872 173.842
50.7009 50.0755 169.711
50.9625 50.3888 103.85
50.8172 50.0765 155.756
50.1814 50.8347 151.386
50.5086 50.52 66.0412
50.9236 50.7002 178.331
50.969 50.0927 66.7073
50.5302 50.0806 126.775
50.347 50.1123 169.542
50.2073 50.0098 156.341
50.6786 50.1717 31.799
50.8959 50.081 12.9318
50.0234 50.5725 58.5704
50.5249 50.4019 113.262
50.6316 50.3427 172.199
50.3333 50.671 4.71126
50.8618 50.3352 165.612
50.2461 50.0777 51.02
50.3029 50.6222 104.721
50.6923 50.1436 62.6408
50.6234 50.859 84.8823
50.6907 50.0938 10.3676
50.8252 50.0908 37.1481
