CenterX   CenterY   Theta
50.9019 50.8067 177.275
50.7542 50.3932 106.315
50.661 50.0785 98.0095
50.7093 50.1673 140.514
50.5838 50.9522 7.63601
50.2653 50.6016 53.3808
50.7144 50.759 18.4529
50.5139 50.5089 66.4705
50.9329 50.8275 125.498
50.7143 50.4617 165.779
50.6946 50.729 155.104
50.2741 50.8071 35.1433
50.3453 50.3356 176.135
50.8565 50.7012 130.87
50.5621 50.9471 89.3266
50.3805 50.163 141.517
50.7344 50.3844 4.53481
50.839 50.0114 126.666
50.9703 50.4377 42.2952
50.7049 50.8171 98.3575
50.967 50.0517 90.8632
50.7185 50.8626 32.266
50.8 50.5527 71.3797
50.1317 50.8653 28.3092
50.3098 50.29 156.855
