CenterX   CenterY   Theta
50.2639 50.7486 77.5473
50.9502 50.0845 2.95712
50.6146 50.2135 135.659
50.7121 50.4065 43.7276
50.5293 50.7924 138.878
50.373 50.436 177.603
50.8962 50.7355 39.728
50.0691 50.0886 47.2375
50.1515 50.3641 122.588
50.1021 50.8871 84.1035
50.5349 50.0811 24.9397
50.0321 50.2734 136.911
50.9387 50.0153 11.573
50.6673 50.5628 42.5727
50.8927 50.4616 108.933
50.3145 50.1349 167.062
50.9579 50.9893 40.0813
50.368 50.7132 5.26789
50.5964 50.3477 80.0991
50.1461 50.1767 104.92
50.4191 50.3026 81.8948
50.4039 50.8923 75.7063
50.7409 50.2675 43.9645
