CenterX   CenterY   Theta
50.5209 50.0619 10.9188
50.2963 50.115 98.5265
50.0589 50.7399 94.9857
50.0513 50.3118 173.994
50.9037 50.5074 121.841
50.7741 50.8018 138.436
50.2934 50.1662 147.357
50.6999 50.9657 0.465199
50.757 50.0642 47.6383
50.4849 50.4847 78.1833
50.0864 50.9752 121.091
50.8081 50.366 8.06987
50.4294 50.9619 87.5485
50.5401 50.4529 145.297
50.8744 50.9981 43.4536
50.3961 50.2584 10.6467
50.1387 50.4677 30.0599
50.4784 50.3434 22.7057
50.7165 50.2087 155.729
50.8827 50.5216 167.099
50.0043 50.2326 134.219
50.6828 50.7735 168.649
50.4456 50.8999 117.853
50.6452 50.9324 159.861
50.9633 50.474 15.956
